"","Mov10_kd_2","Mov10_kd_3","Mov10_oe_1","Mov10_oe_2","Mov10_oe_3","Irrel_kd_1","Irrel_kd_2","Irrel_kd_3"
"TC2N",574.668601988866,710.174901896176,1054.55465578884,1070.36514345801,1309.31167340909,864.409190268638,960.506940764671,879.688732066783
"TCAM1P",27.4259155222211,33.1058976823781,70.8594037486571,77.7310246083862,68.9918329079732,39.2103137853815,50.9359741314598,49.5410701468356
"TCAP",50.3871471222202,52.3286769818235,34.1792418081758,40.205702383648,19.9309739511923,29.4077353390362,32.2247999607195,41.5073830959974
"TCEA1",1176.76311949995,1129.87224993407,1060.39013609755,981.019138161012,1251.05190339791,1242.2540322005,1180.88299210895,1101.95407380664
"TCEA2",319.54380643332,293.681350408193,285.938535126934,301.989497903845,217.707561620716,235.261882712289,255.719380333451,279.840098937531
"TCEA3",22.9612315999991,19.2227792994454,20.0073610584443,25.0168814831588,26.0635813207899,34.75459630977,33.2643096368717,38.8294874123846
"TCEAL1",1031.97979802218,1013.46764195409,1122.91313940519,1115.0381461065,1140.66497074516,1065.80762016628,1137.22358571055,1047.05721229258
"TCEAL3",81.0021225888856,80.094913747689,141.718807497314,145.633988634103,128.78475476155,113.175223880533,112.267045024442,116.488462237154
"TCEAL4",2759.81247592211,2850.31099723443,3045.28708110405,2752.75042320043,3096.9667216468,3185.83799506225,3133.08216392286,3107.69794083258
"TCEAL7",306.787566655543,284.06996075847,466.838424697035,458.345007173587,450.746641665425,447.354034551398,486.490528439249,412.395935276361
"TCEAL8",3585.77900153319,3679.02637147718,4144.02465923029,3950.88035423314,4145.64258184799,3417.53530379405,3559.28113114528,3529.46651100158
"TCEANC",167.106741088882,151.646370028958,130.88148692399,121.510567203914,136.450513973547,162.18811611226,149.689393365923,143.267419073281
"TCEANC2",526.832702822201,537.169888201168,720.264998103997,663.840819356677,734.379732509315,596.174998236824,624.745315367497,719.014991050019
"TCEB1",1267.33242192217,1156.57055451663,1103.73941839085,1041.77442176297,1117.66769310917,1178.09170055169,1213.10779206967,1164.88462237154
"TCEB2",1452.93571068883,1438.50465090849,1132.91681993441,1216.89259214508,1022.6122788804,1399.09528734202,1248.45112105884,1448.74156483449
"TCEB3",5105.04715906646,4754.43408006282,3391.24769940632,3223.6038711156,3179.75692113637,4442.3503231847,4158.03870460897,4188.22884917031
"TCERG1",7483.44806563303,7541.7370784824,6971.73168882375,6666.10545520884,7529.30869802348,7164.79370078335,7298.39743626489,7113.82988351722
"TCERG1L",9.56717983333295,11.7472540163277,8.33640044101848,5.36076031781973,4.59945552719822,7.12914796097846,2.07901935230448,2.67789568361273
"TCF12",1786.51138087771,1702.28390018422,1450.53367673722,1427.74916464599,1603.67682714978,1593.36456927869,1497.93344333538,1523.72264397564
"TCF19",1596.44340818882,1481.2219382406,1530.56312097099,1502.79980909547,1516.28717213301,1747.53239393485,1769.24546881112,1677.70164578338
"TCF20",2181.31700199991,2239.45378838538,2351.69856441131,2292.61849592091,2373.31905203428,2770.56512633525,2797.32053852568,2643.08303972577
"TCF24",48.4737111555536,52.3286769818235,181.733529614203,191.200451335571,211.574954251118,111.392936890288,111.22753534829,101.760035977284
"TCF25",1226.51245463328,1261.22790848028,1113.74309892007,1142.73540774857,1056.34161941319,1127.29652132972,1163.21132761436,1223.79832741102
"TCF3",2698.58252498878,2665.55872952309,2265.83363986882,2334.61111841049,1970.10011748324,2791.95257021819,2801.47857723029,2783.67256311544
"TCF4",1120.63566447773,1121.32879246765,1112.90945887597,1084.66050430553,1149.86388179955,1447.21703607863,1538.47432070532,1396.52259900404
"TCF7",799.816234066634,809.49259494331,872.821126174635,931.878835247664,757.377010145306,698.656500175889,716.222166868895,767.217113355048
"TCF7L1",280.6372751111,324.651383723966,367.635259448915,411.88508441915,308.16352032228,337.743384651355,330.564077016413,354.821178078687
"TCF7L2",1366.83109218883,1371.22492336044,1148.75598077235,1109.67738578869,1125.33345232116,1269.87948054929,1271.32033393419,1160.86777884612
"TCFL5",683.096640099972,659.982089280957,661.076554972765,679.029640257166,666.921051443741,734.302239980781,760.921082943441,798.012913716594
"TCHH",91.8449263999963,96.1138964972268,62.5230033076386,77.7310246083862,68.9918329079732,90.0054930073531,109.148515995985,104.437931660897
"TCHP",701.593187777749,638.623445614907,631.065513385099,619.167816708179,573.398789057377,710.241365612479,722.459224925808,650.728651117894
"TCIRG1",103.963354188885,95.0459643139243,120.044166350666,141.166688369253,96.5885660711625,115.8486543659,125.780670814421,129.877940655218
"TCN2",77.1752506555524,79.0269815643865,55.020242910722,74.1571843965063,52.1271626415798,93.5700669878423,71.7261676545047,74.9810791411565
"TCOF1",8896.20162102186,8505.01190782127,6679.124033344,6820.67404437264,6028.35304431446,8739.44425666447,8790.09382154336,8999.06844478059
"TCP1",8486.08851216632,7817.26358177445,7227.65918236302,6864.45358696817,7115.35770057564,7545.31197320058,7600.89475202519,7408.39840871462
"TCP10L",37.6309073444429,26.698304582563,30.8446816317684,30.3776418009785,24.5304294783905,49.9040357268492,39.5013676937852,33.4736960451592
"TCP11L1",510.887403099979,495.520533052369,624.396393032284,626.315497131939,691.451480922132,567.65840639291,582.125418645255,570.391780609512
"TCP11L2",202.824212466658,230.673351593344,233.419212348517,235.873453984068,283.63309084389,206.745290868375,224.534090048884,210.214811163599
"TCTA",743.688779044414,664.253818014167,594.385351444618,593.257475172051,461.478704562221,797.573428134465,766.118631324202,736.421312993501
"TCTE1",23.5990435888879,25.6303723992605,12.5046006615277,12.5084407415794,6.13260736959762,8.91143495122308,13.5136257899791,12.0505305762573
"TCTE3",19.7721716555548,24.562440215958,20.8410011025462,29.4841817480085,24.5304294783905,24.9520178634246,13.5136257899791,22.7621133107082
"TCTEX1D2",116.719593966662,112.132879246765,166.72800882037,142.060148422223,156.381487924739,182.684416500073,208.941444906601,222.265341739857
"TCTN1",590.613901711087,546.78127785089,495.182186196498,499.444169610205,438.48142692623,387.647420378204,402.290244670918,427.124361536231
"TCTN2",512.163027077757,458.142906636781,433.492822932961,404.73740399539,387.88741612705,451.80975202701,414.764360784744,409.718039592748
"TCTN3",1257.76524208884,1236.66546826432,1087.90025755291,1013.18370006793,1070.13998599478,1196.80571394926,1189.19906951816,1123.37723927554
"TDG",2026.96650068881,2036.54667355791,1436.36179598748,1360.73966067324,1519.35347581781,2033.58945586911,1889.82859124478,1857.12065658543
"TDH",19.1343596666659,14.9510505662353,25.8428413671573,27.6972616420686,27.5967331631893,24.9520178634246,21.8297031991971,25.440008994321
"TDP1",1022.41261818885,952.595507505848,999.534412878116,1021.22484054466,1091.60411178838,894.708069102797,907.491947280907,879.688732066783
"TDP2",1834.34728004437,1689.46871398459,1742.30769217286,1616.26923582265,1821.38438877049,1658.41804442261,1581.09421742756,1563.89107922984
"TDRD3",440.728084322204,442.123923887243,454.333824035507,456.558087067647,446.147186138227,524.883518627039,537.426502570709,488.715962259324
"TDRD5",8.92936784444408,7.47552528311764,17.5064409261388,13.4019007945493,19.9309739511923,8.91143495122308,12.4741161138269,12.0505305762573
"TDRD6",40.8199672888872,24.562440215958,55.020242910722,35.7384021187982,41.3950997447839,37.4280267951369,43.6594063983942,48.2021223050292
"TDRD7",735.397223188859,736.873206478739,809.464482822894,773.736405871982,769.642224884501,922.333517451588,880.464695700949,830.147661919947
"TDRKH",1051.75196967774,1025.21489597042,923.673168864847,883.631992387286,953.62044597243,921.442373956466,946.993314974692,879.688732066783
"TEAD1",3220.31273189987,3152.53580510904,2805.19874840272,2678.59323880393,2879.25916002608,2488.07263838148,2645.55212580746,2462.32508108191
"TEAD2",501.958035255535,535.034023834563,853.647405160292,898.820813287776,792.639502520492,741.43138794176,740.130889420396,785.962383140337
"TEAD3",486.650547522202,523.286769818235,541.866028666201,611.12667623145,507.473259834203,540.032958044118,538.466012246861,567.713884925899
"TEAD4",674.805084244417,740.077003028646,706.926757398367,766.588725448222,663.854747758942,767.274549300307,716.222166868895,757.844478462403
"TEC",163.279869155549,176.208810244916,215.912771422379,203.70889207715,202.376043196721,167.534977082994,177.756154622033,187.452697852891
"TECPR1",439.452460344427,468.822228469806,456.001104123711,532.502191570094,498.274348779807,456.265469502621,467.779354268509,448.547527005133
"TECPR2",717.538487499971,646.098970898025,501.017666505211,555.732152947313,478.343374828614,679.942486778321,686.076386260479,705.625512631955
"TECR",928.016443833296,839.394696075781,774.451600970617,857.721650851158,610.194433274963,933.027239393056,891.899302138623,964.042446100584
"TECTA",137.767389599994,161.257759678681,98.369525204018,109.895586515305,82.7901994895679,121.195515336634,111.22753534829,164.690584542183
"TEF",514.714275033312,504.063990518789,539.365108533896,589.683634960171,544.268904051789,431.313451639197,462.581805887748,465.953848948615
"TEFM",630.796057011086,559.59646405052,501.851306549312,477.107668285956,476.810222986215,507.060648724593,455.305238154682,431.14120506165
"TEKT2",20.4099836444436,25.6303723992605,38.347442028685,30.3776418009785,24.5304294783905,24.0608743683023,21.8297031991971,33.4736960451592
"TEKT3",12.1184277888884,5.3396609165126,27.510121455361,26.8038015890987,22.9972776359911,9.80257844634538,15.5926451422836,16.0673741016764
"TEKT4P2",318.905994444432,303.292740057916,326.786897287924,315.391398698394,366.423290333458,294.968496885484,267.153986771126,273.145359728499
"TELO2",839.360577377744,879.976119041276,749.442399647561,786.244846613561,610.194433274963,867.082620754005,936.59821821317,1006.88877703839
"TEN1-CDK3",29.9771634777766,27.7662367658655,44.1829223373979,23.2299613772189,32.1961886903875,29.4077353390362,25.987741903806,36.1515917287719
"TENC1",152.437065344438,170.869149328403,168.395288908573,192.98737144151,134.917362131148,198.724999412275,209.980954582753,216.909550372631
"TEP1",731.570351255526,731.533545562226,658.57563484046,637.930477820549,625.525951698957,506.169505229471,507.280721962294,546.290719456997
"TEPP",8.92936784444408,5.3396609165126,14.1718807497314,14.2953608475193,12.2652147391952,6.23800446585615,7.27656773306569,14.72842625987
"TERC",10.2049918222218,14.9510505662353,3.33456017640739,3.57384021187982,6.13260736959762,11.58486543659,7.27656773306569,5.35579136722547
"TERF1",527.47051481109,577.751311166663,532.695988181081,528.034891305244,507.473259834203,555.182397461198,562.374734798363,490.05491010113
"TERF2",973.938907033294,973.954151171898,1021.20905402476,895.246973075896,950.554142287631,1006.10100599309,959.467431088519,992.160350778517
"TERF2IP",2037.80930449992,1905.1910150117,1796.49429503948,1902.17645277304,1996.16369880403,1689.6080667519,1619.55607544519,1507.65526987397
"TERT",103.325542199996,136.695319462723,114.208686041953,162.609729640532,110.386932652757,109.610649900044,91.4768515013973,148.623210440507
"TES",1827.96916015548,1930.82138741096,2005.73794610905,2007.60473902349,1956.30175090164,1885.6596356788,1842.01114614177,1807.57958643859
"TESC",118.633029933329,150.578437845655,130.047846879888,162.609729640532,131.851058446349,114.066367375655,145.531354661314,155.317949649538
"TESK1",531.935198733312,521.15090545163,417.653662095026,461.918847385467,357.224379279061,478.544056880679,413.724851108592,479.343327366679
"TESK2",402.459364988873,402.61043310505,486.012145711377,475.320748180017,501.340652464606,502.604931248981,544.703070303775,526.206501829902
"TET1",689.474759988861,725.125952462411,974.52521155506,894.353513022926,1099.26987100037,621.127016100248,701.669031402763,657.423390326926
"TET2",1292.84490147773,1243.07306136413,1222.94994469741,1035.52020139218,1286.3143957731,957.088113761358,1042.6282051807,1009.566672722
"TET3",1540.3159531666,1528.21095430591,1453.86823691362,1242.80293368121,1298.5796105123,1414.2447267591,1474.02472078388,1455.43630404352
"TEX10",1989.33559334436,1952.18003107701,1540.56680150021,1435.79030512272,1540.8176016114,1840.21131742757,1900.2236880063,1748.66588139911
"TEX14",410.113108855539,342.806230840109,210.910931157767,197.45467170636,203.909195039121,247.737891644002,247.403302924234,212.892706847212
"TEX15",301.685070744432,374.844196339185,357.631578919693,293.948357427115,438.48142692623,330.614236690376,366.946915681741,322.686429875334
"TEX19",40.1821552999984,29.9021011324706,42.5156422491942,48.2468428603776,45.9945552719822,37.4280267951369,37.4223483414807,46.8631744632228
"TEX2",1402.54856356661,1452.38776929143,1337.15863073936,1325.89471860741,1385.96926552906,1340.27981666395,1348.24404996946,1243.88254503811
"TEX21P",9.56717983333295,7.47552528311764,14.1718807497314,11.6149806886094,10.7320628967958,8.91143495122308,6.23705805691345,5.35579136722547
"TEX22",26.1502915444434,21.3586436660504,36.6801619404813,38.4187822777081,41.3950997447839,32.0811658244031,34.303819313024,24.1010611525146
"TEX261",3041.0875630221,2723.22706742143,1604.75708489606,1616.26923582265,1387.50241737146,3003.15357856218,2838.90092557177,2943.00735629039
"TEX264",567.014858122199,596.974090466109,499.350386417007,464.599227544377,409.351541920641,613.106724644148,556.137676741449,561.019145716867
"TEX30",309.976626599987,286.205825125075,363.467059228406,344.875580446403,386.35426428465,325.267375719642,337.840644749479,317.330638508109
"TEX9",125.648961811106,129.219794179605,169.228928952675,125.977867468764,171.713006348733,131.889237278102,162.16350947975,159.334793174958
"TF",13.3940517666661,11.7472540163277,10.0036805292222,9.82806058266952,7.66575921199703,12.4760089317123,4.15803870460897,2.67789568361273
"TFAM",3177.57932864432,3008.3649603632,2313.35112238263,2213.10055120658,2641.62062445417,2733.13709954012,2730.79191925194,2644.42198756757
"TFAMP1",139.043013577772,137.763251646025,93.367684939407,91.1329254029355,99.6548697559613,108.719506404922,137.215277252096,115.149514395347
"TFAP2A",2350.97499104435,2414.594666447,1879.85829944967,1990.62899801706,1885.77676615127,2299.15021741555,2165.29865542512,2260.14395696915
"TFAP2C",250.660111633323,263.779249275722,354.297018743285,343.982120393433,326.561342431073,244.173317663512,278.588593208801,277.162203253918
"TFAP2E",17.8587356888882,20.2907114827479,11.6709606174259,16.0822809534592,10.7320628967958,8.91143495122308,6.23705805691345,17.4063219434828
"TFAP4",584.235781822199,611.925141032344,474.341185093951,530.715271464154,527.404233785395,589.045850275845,637.219431481324,582.442311185769
"TFB1M",419.680288688872,473.093957203016,461.836584432424,503.911469875055,484.475982198212,366.259976495268,411.645831756288,382.939082756621
"TFB2M",272.983531244433,249.89613089279,200.907250628545,191.200451335571,243.771142941505,225.459304265944,219.336541668123,188.791645694698
"TFCP2",1800.54324463326,1799.46572886475,1364.66875219472,1317.85357813069,1447.29533922504,1572.86826889087,1528.0792239438,1511.67211339939
"TFCP2L1",521.092394922201,604.449615749226,1212.94626416819,1192.76917071489,1189.72582970194,976.693270654049,1019.75899230535,1072.4972212869
"TFDP1",3050.01693086654,2944.28902936505,3218.68421027723,3284.35915471756,3153.69333981558,4273.03305911147,4147.64360784744,4220.36359737367
"TFDP2",2574.20918715545,2629.2490352908,2707.6628632428,2803.67764621972,2775.00483474292,2552.23497003029,2643.47310645515,2661.82830951106
"TFE3",1604.09715205549,1498.30885317344,1254.62826637328,1244.58985378715,1082.40520073398,1412.46243976886,1477.14324981234,1549.16265296997
"TFEB",120.546465899995,153.782234395563,206.742730937258,218.897712977639,176.312461875932,174.664125043972,143.452335309009,172.724271593021
"TFG",5035.52565227757,5103.64790400274,4314.92086827116,4528.05554845174,4128.7779115816,4637.51074861649,4583.19816215523,4596.60794092126
"TFIP11",1717.62768607771,1577.33583473782,1048.71917548012,1036.41366144515,1025.6785825652,1337.60638617858,1317.05875968489,1340.28678964817
"TFPI",216.856076222213,290.477553858285,457.668384211914,422.606605054789,571.865637214978,340.416815136721,332.643096368717,326.703273400753
"TFPI2",111.617098055551,77.959049381084,62.5230033076386,70.5833441846265,105.787477125559,57.92432718295,59.2520515406778,74.9810791411565
"TFPT",646.103544744418,667.457614564075,654.407434619951,679.923100310136,564.199878002981,615.780155129515,665.286192737435,668.134973061377
"TFRC",10895.1043941996,11849.7755059248,9664.38903127272,8861.33680535602,10612.4770530887,8603.99044540588,8526.05836380069,8783.49784224976
"TG",26.7881035333322,12.8151861996302,7.50276039691663,4.46730026484978,6.13260736959762,15.1494394170792,17.6716644945881,17.4063219434828
"TGDS",1171.66062358884,1144.8233005003,1135.41774006672,1096.27548499414,1172.86115943555,881.340916675962,838.884308654859,859.604514439687
"TGFA",39.5443433111095,58.7362700816386,90.8667648071014,76.8375645554162,82.7901994895679,65.0534751439285,72.7656773306569,84.3537140338011
"TGFB1",1078.54007321107,1058.3207936528,896.996687453588,1044.45480192188,823.302539368481,717.370513573458,683.997366908175,702.947616948342
"TGFB1I1",61.2299509333309,66.2117953647562,95.0349650276107,92.0263854559055,65.9255292231744,92.67892349272,84.2002837683316,83.0147661919947
"TGFB2",40.8199672888872,36.3096942322857,50.0184026461109,40.205702383648,55.1934663263786,43.6660312609931,40.5408773699374,40.168435254191
"TGFB3",100.77429424444,135.62738727942,143.386087585518,139.379768263313,137.983665815946,118.522084851267,107.069496643681,129.877940655218
"TGFBI",8.92936784444408,8.54345746642016,6.66912035281478,7.14768042375965,7.66575921199703,10.6937219414677,7.27656773306569,9.37263489264456
"TGFBR1",1743.77797762215,1819.75644034749,1862.35185852353,1726.16482233795,2048.29086144561,1923.08766247394,1893.98662994938,1776.78378607705
"TGFBR2",721.365359433304,730.465613378924,723.599558280404,716.554962481905,663.854747758942,504.387218239226,517.675818723816,526.206501829902
"TGFBR3",929.929879799962,969.682422438688,1237.95546549124,1039.09404160406,1217.32256286513,1026.5973063809,971.941547202346,949.314019840714
"TGFBRAP1",1037.72010592218,985.701405188226,791.958041896755,812.15518814969,875.42970201006,1025.70616288578,1027.03556003841,1005.54982919658
"TGIF1",378.222509411096,382.319721622302,439.328303241674,398.4831836246,413.950997447839,396.558855329427,391.895147909395,345.448543186042
"TGIF2",1779.49544899993,1845.38681274675,1636.43540657193,1509.05402946626,1405.90023948025,1890.11535315441,1862.80133966482,1810.25748212221
"TGM1",38.2687193333318,38.4455585988907,19.1737210143425,20.549581218309,21.4641257935917,25.8431613585469,24.9482322276538,30.7958003615464
"TGM2",66.9702588333306,55.532473531731,109.206845777342,121.510567203914,113.453236337556,100.699214948821,87.3188127967883,96.4042446100584
"TGOLN2",5038.71471222202,4814.23828232776,3680.52079470966,3474.66614600016,3362.2019903819,3251.7826137013,3304.60126048798,3167.95059371386
"TGS1",785.784370311079,785.998086910655,801.128082381876,711.194202164085,847.832968846871,753.907396873472,749.486476505766,704.286564790149
"TH1L",3578.76306965541,3375.73363141927,2289.17556110367,2366.77568031741,2128.01475725037,3274.95234457448,3121.64755748518,3315.23485631256
"THADA",1364.91765622217,1253.75238319716,1162.09422147798,1083.76704425256,1217.32256286513,1309.08979433467,1266.12278555343,1266.64465834882
"THAP1",567.652670111088,485.909143402647,389.309900595563,338.621360075613,463.01185640462,450.027465036765,387.737109204786,362.854865129525
"THAP10",315.079122511098,293.681350408193,380.973500154544,369.892461929562,423.149908502236,334.178810670865,341.998683454088,298.58536872282
"THAP11",899.314904333297,787.066019093957,728.601398545015,805.00750772593,637.791166438153,785.097419202753,763.000102295745,822.113974869109
"THAP2",245.557615722212,223.197826310227,334.289657684841,297.522197638995,321.961886903875,175.555268539095,179.835173974338,164.690584542183
"THAP3",664.600092422195,633.283784698394,604.38903197384,618.274356655209,584.130851954173,679.942486778321,602.9156121683,610.560215863703
"THAP4",1326.01112489995,1297.53760271256,1098.73757812624,1272.28711542922,1088.53780810358,1338.49752967371,1385.66639831094,1278.69518892508
"THAP5",1475.89694228883,1439.5725830918,1484.71291854539,1445.61836570539,1773.85668165611,1527.41995063964,1614.35852706443,1425.97945152378
"THAP6",538.3133186222,573.479582433453,631.899153429201,628.102417237879,757.377010145306,601.521859207558,610.192179901366,547.629667298804
"THAP7",669.064776344417,641.827242164814,618.560912723571,623.635116973029,538.136296682191,646.079033963673,611.231689577518,670.812868744989
"THAP7-AS1",163.279869155549,148.44257347905,189.236290011119,180.478930699931,177.845613718331,99.8080714536984,115.385574052899,137.911627706056
"THAP8",122.459901866662,93.9780321306218,88.3658446747959,104.534826197485,64.392377380775,111.392936890288,106.029986967529,103.09898381909
"THAP9",591.889525688865,554.256803134008,555.204269371831,539.649871993853,631.658559068555,503.496074744104,514.55728969536,484.699118733905
"THBD",90.5693024222186,107.861150513555,114.208686041953,126.871327521734,154.84833608234,87.3320625219861,104.990477291376,91.0484532428329
"THBS1",29.9771634777766,20.2907114827479,32.5119617199721,35.7384021187982,41.3950997447839,39.2103137853815,27.0272515799583,32.1347482033528
"THBS2",24.2368555777768,22.4265758493529,13.3382407056296,12.5084407415794,13.7983665815946,16.0405829122015,9.35558708537017,17.4063219434828
"THBS3",221.320760144435,276.594435475353,381.807140198646,411.88508441915,317.362431376677,203.180716887886,207.901935230448,283.85694246295
"THBS4",17.2209236999993,13.8831183829328,35.8465218963795,36.6318621717682,42.9282515871833,33.8634528146477,17.6716644945881,22.7621133107082
"THEGL",5.1024959111109,5.3396609165126,7.50276039691663,2.68038015890987,16.8646702663935,6.23800446585615,13.5136257899791,2.67789568361273
"THEM4",1098.31224486662,1039.09801435335,860.316525513107,774.629865924952,824.83569121088,1083.63049006873,1213.10779206967,1118.02144790832
"THG1L",530.659574755534,515.811244535117,384.308060330952,372.572842088472,351.091771909464,429.531164648952,423.080438193962,449.886474846939
"THNSL1",600.818893533309,556.392667500613,361.799779140202,391.335503200841,410.884693763041,408.143720766017,398.132205966309,408.379091750942
"THOC1",1223.96120667773,1211.03509586506,947.015090099699,978.338758002102,1037.9437973044,1112.14708191264,1193.35710822277,1088.56459538858
"THOC2",3505.41469093319,3563.68969568051,3638.83879250457,3445.18196425215,3770.02038046014,3223.26602185739,3411.67075713166,3133.1379498269
"THOC3",450.295264155537,451.735313536966,487.679425799581,552.158312735433,515.1390190462,552.508966975831,517.675818723816,540.934928089772
"THOC5",1409.56449544439,1329.57556821164,1268.80014712301,1306.23859744208,1254.11820708271,1353.64696909079,1367.99473381635,1321.54151986288
"THOC6",670.340400322195,678.1369363971,569.376150121562,532.502191570094,492.141741410209,646.970177458795,546.782089656079,658.762338168732
"THOC7",1223.32339468884,1101.0380809849,1252.12734624098,1165.07190907282,1244.91929602832,1462.36647549571,1463.62962402236,1376.43838137694
"THOP1",2087.55863963325,1995.96525059241,1498.88479929512,1609.12155539889,1318.51058446349,1998.83485955934,2053.03161040068,2017.79439760219
"THPO",20.4099836444436,19.2227792994454,36.6801619404813,44.6730026484978,22.9972776359911,18.7140133975685,28.0667612561105,28.1179046779337
"THRA",400.545929022206,473.093957203016,630.231873340997,610.23321617848,568.799333530179,759.254257844206,676.720799175109,773.91185256408
"THRAP3",7795.33812819968,7507.56324861672,6416.52741945192,6263.15497131939,6586.42031494784,6793.18686331735,6872.19846904247,6847.37926299776
"THRB",827.879961577744,820.171916776335,757.77880008858,694.218461157656,780.374287781297,807.376006580811,824.331173188728,752.488687095178
"THSD1",51.6627710999979,58.7362700816386,54.1866028666201,47.3533828074077,53.6603144839792,56.1420401927054,51.9754838076121,54.896861514061
"THSD1P1",360.363773722208,327.855180273874,311.781376494091,320.752159016214,352.624923751863,339.525671641599,299.378786731846,265.111672677661
"THSD4",269.1566593111,305.428604424521,533.529628225183,456.558087067647,501.340652464606,289.62163591475,276.509573856496,270.467464044886
"THSD7A",22.9612315999991,6.40759309981512,29.1774015435647,37.5253222247381,27.5967331631893,25.8431613585469,17.6716644945881,17.4063219434828
"THTPA",639.72542485553,668.525546747377,555.204269371831,561.986373318102,556.534118790984,658.555042895385,614.350218605975,641.356016225249
"THUMPD1",2123.91392299991,2085.67155398982,1975.72690452138,1899.49607261413,2207.73865305514,2186.86613703014,2213.11610052812,2135.62180768115
"THUMPD2",1091.93412497773,1076.47564076894,1034.54729473039,1016.75754027981,1140.66497074516,837.674885414969,862.793031206361,881.027679908589
"THUMPD3",2273.7997403888,2113.43779075569,2282.50644075086,2195.23135014718,2442.31088494225,2371.33284052046,2466.75646150927,2477.05350734178
"THYN1",713.711615566638,739.009070845344,726.100478412709,712.087662217055,696.05093644933,863.518046773516,767.158141000354,922.535063004586
"TIA1",2625.23414626656,2413.52673426369,2379.20868586667,2347.11955915207,2574.1619433886,2226.07645081552,2217.27413923273,2157.04497315006
"TIAL1",3825.5963093554,3557.28210258069,3307.05005495203,3325.45831715418,3515.51717462184,3537.83967563556,3284.85057664108,3412.97804876443
"TIAM1",1708.69831823326,1548.50166578865,1588.91792405812,1570.70277312118,1563.81487924739,1694.95492772263,1720.38851403196,1618.7879407439
"TIAM2",190.70578467777,209.314707927294,388.476260551461,367.212081770652,354.158075594263,246.846748148879,305.615844788759,310.635899299077
"TICAM1",117.357405955551,133.491522912815,160.058888467555,202.81543202418,139.516817658346,171.990694558605,169.440077212815,206.19796763818
"TIFA",454.759948077759,423.9690767711,613.55907245896,595.044395277991,668.454203286141,556.07354095632,538.466012246861,508.800179886419
"TIGD1",768.56344661108,731.533545562226,1086.23297746471,1091.80818472929,1103.86932652757,764.60111881494,748.446966829614,777.928696089499
"TIGD2",335.489106155542,262.71131709242,330.955097508434,336.834439969673,386.35426428465,312.79136678793,318.089960902586,306.619055773658
"TIGD3",63.1433868999974,67.2797275480588,40.0147221168887,60.755283601957,67.4586810655738,65.0534751439285,79.0027353875704,70.9642356157374
"TIGD4",39.5443433111095,52.3286769818235,52.5193227784164,71.4768042375965,68.9918329079732,42.7748877658708,51.9754838076121,44.1852787796101
"TIGD5",401.821552999984,430.376669870916,324.285977155619,394.015883359751,366.423290333458,457.156612997744,446.989160745464,463.275953265003
"TIGD6",375.67126145554,354.553484856437,380.973500154544,392.228963253811,320.428735061476,277.145626983038,270.272515799583,295.907473039207
"TIGD7",500.682411277758,497.656397418974,552.703349239525,541.436792099793,682.252569867735,519.536657656305,477.134941353879,471.309640315841
"TIMELESS",4583.95476414426,4551.52696523534,4098.17445680468,4301.11669499737,4024.52358629844,5185.56399811671,5084.24182606061,5195.1176262087
"TIMM10",641.001048833307,640.759309981512,513.522267166738,491.403029133476,456.879249035023,859.062329297905,788.987844199551,796.673965874788
"TIMM13",1808.83480048882,1674.51766341835,1551.40412207354,1578.74391359791,1405.90023948025,1879.42163121295,1673.61057860511,1787.4953688115
"TIMM17A",2093.93675952214,2021.59562299167,2394.21420666051,2248.83895332538,2442.31088494225,2420.34573275219,2361.76598421789,2422.15664582772
"TIMM17B",940.772683611073,839.394696075781,970.357011334551,993.527578902591,823.302539368481,1098.77992948581,997.929289106152,998.855089987549
"TIMM21",636.536364911085,568.139921516941,602.721751885636,592.364015119081,585.664003796573,598.848428722191,579.006889616799,531.562293197127
"TIMM22",1102.77692878884,1018.8073028706,845.311004719274,944.387275989243,778.841135938898,1008.77443647845,923.084592423191,960.025602575164
"TIMM23",1299.22302136661,1150.16296141681,1093.73573786162,1012.29024001496,1091.60411178838,1281.46434598588,1275.4783726388,1238.52675367089
"TIMM44",1747.60484955548,1585.87929220424,1321.31946990143,1417.92110406332,1335.37525472988,1545.24282054208,1456.35305628929,1448.74156483449
"TIMM50",2581.86293102212,2479.73852962845,2058.25726888746,2267.60161443775,1691.06648216654,2545.10582206931,2445.96626798622,2513.20509907055
"TIMM8A",857.219313066632,878.908186857974,917.004048512033,924.731154823904,1028.74488625,785.097419202753,807.699018370292,838.181348970785
"TIMM8B",1057.49227757773,1138.41570740049,1014.53993367195,998.888339220411,1008.81391229881,1114.82051239801,1040.54918582839,1093.9203867558
"TIMM9",938.859247644406,917.353745456865,1067.89289649447,1048.92210218673,1082.40520073398,921.442373956466,886.701753757862,895.756106168459
"TIMMDC1",1926.19220644437,1782.37881393191,2055.75634875516,2019.2197197121,2128.01475725037,1939.12824538614,1962.59426857543,1956.2027968791
"TIMP1",1408.9266834555,1478.01814169069,1133.75045997851,1217.78605219805,958.219901499628,1189.67656598828,1213.10779206967,1263.96676266521
"TIMP2",1480.99943819994,1567.7244450881,1628.09900613091,1698.46756069589,1514.75402029061,1569.30369491038,1523.92118523919,1648.24479326364
"TIMP3",714.349427555527,782.794290360747,1102.90577834674,1147.20270801342,1148.33072995715,777.968271241775,831.607740921793,736.421312993501
